date,score,content
2025년 11월 1일,5,"그래도 꾸역꾸역 썼는데 이젠 진짜 답이 없네요. 무슨 그쪽 재고부족으로 환불해야되는 상황에서 할 수 있는건 고객센터 문의 뿐이고, 고객센터 문의는 주말에만 가능하고 어찌어찌 연결하면 뭔 현재 통화량이 그렇게 많으신지 한 번도 받지를 않으시고 그냥 답이 없어서 쿠팡이츠로 갈아탑니다"
2025년 10월 28일,5,"얼마 전까지만 해도 멀쩡하게 배달됐던 곳이 거리가 멀다면서 갑자기 배달이 안 되면 면 지역은 뭐 어쩌라는 것인가? 거리가 애매해서 가기 귀찮은 곳에서 시켜먹으려고 배달 서비스를 쓰는 건데 문제가 많다. 또한 4km 이내고 뭐고 읍면 지역은 적당한 가게가 그 범위 안에 없는데, 차 없는 사람은 먹지 말란 거다. 대중교통은 음식물 반입이 거의 안 되기 때문. 요기요는 잘 되니까 4km 밖에 있는 가게에 주문할 거면 요기요를 쓰자."
2025년 9월 26일,5,리뷰를 수정할때 오류가 발생합니다. 첫번째 리뷰작성 글을드래그해서 복사할때 전채선택이 안되는 버그가 발생합니다 둘째 사장님 한테만 보이는걸로를선택 한거를 봐구고 싶어도 수정 할수 없다는 겁니다. 수정버튼을눌러도 수정클릭자체가 않됩니다.이두가지 오류즉 버그좀 해결해 주셨으면 합니다.
2025년 10월 29일,5,음식을 시켰는데 배달 예상시간이 지나도 계속 오질 않아 가게에 전화해 보았더니 음식은 이미 다 만들었는데 배민 측에서 라이더를 아직 안보내줘서 보내질 못한다는 답변을 받고 기다렸습니다.계속 기다려도 배달할 기미가 보이지 않아 배민 고객센터에 전화를 했는데 통화량이 많아 통화가 안된다는 연결음만 들렸습니다. 결국 어쩔 수 없이 포기하고 환불처리 했습니다. 저도 시간이 없어 빨리 주문받을 수 있는 가게로 주문한건데 덕분에 1시간 반 넘게 기다리고 아무것도 못받은 사람 되었습니다! 앞으로 배민은 쓸 일 없을 것 같아요~
2025년 9월 20일,5,업데이트했더니 기기자체에서 로그아웃되면서 신규기기 로그인이라고 뜸 가게가 조리중인데 자꾸 위에 팝업은 주문확인중이라 뜸 아니 팝업 시스템 왜 바뀐건가여 폴드7쓰는데 이상하게 바껴서 개불편해요;;;깔끔했던걸 디자인 다운그레이드에 버그까지...
2025년 10월 2일,5,얼마전에 비오는날 배민에서 음식을시켯는데 라이더가 한참잡히지않아 2시간을기다렸습니다. 그리고받은건 겨우3처넌쿠폰 .. 저 어디가서 컴플레인넣는성격도아닙니다 그냥 좋은게 좋은거라넘기는편인데 카톡으로 쿠폰받을때 3일내받으라고만되잇었고 3일내 사용하는건몰랐습니다. 겨우3일내로써야하는건 누가정해서 뿌려주시는건가요??? 받아놓으면 나중에 써도되는줄알았네요. 글고 다운로드도 따로받아야하는것도 이상해요. 바로 적용시켜주셔야하는거아닌가요? 결국 쿠폰도날리고 시간도 날렸습니다. 시간이지나도 너무 화가나네요 . 결국 소비자가 기다릴건 다기다리고 그냥 쿠폰뿌리면 답니까? 그것도 사용기간 겨우3일.. 하ㅋㅋ 시간이 한참 지나면 주문취소할수있도록하던가 또다른조치를 취해주셔야하는거아닌가요? 비오면 잘 잡히지도않고 라이더분들 그냥 일하고싶을때. 배달해줄때 소비자들이 타이밍봐서 잡아야합니까? 대처똑바로해주세요
2025년 10월 21일,5,"만나서 카드계산으로 배달을 시켰는데 메뉴 배송이 잘못와 배민 고객센터를 통해서 환불 문의를 했더니 앱을 통해 계산한 메뉴가 아니라서 가게에서 직접 환불을 해줘야 한다, 시간이 걸릴 수 있다 양해 부탁한다고 답변이 와서 기다리다보니 시간이 일주일이 지나도록 환불이 안되어 다시 문의 하니 빠른 입금처리 된다, 시간이 걸릴 수 있다 말 하고 다시 또 일주일이 걸려서 마지막으로 다시 문의를 하니 가게 부재중으로 당장 연결이 어렵다 하고 도와줄 수 있는게 없다고 하네요. 이젠 거의 한 달째 환불이 안들어오고 있는 상황이고 업체에서 이렇게 배째고 환불 입금을 안하면 배민에서라도 환불을 도와주고 추후 가게에 패널티든 금액 징수든 해야 하는거 아닙니까?"
2025년 11월 8일,5,"조리 완료가 된 지 한 시간이 되어가는데 배달 기사가 아직도 픽업을 안 했고 요즘 비슷한 일이 잦습니다. 애초에 배달 예상 시간이 한 시간 이상인 건 괜찮았습니다. 확인하고 주문을 한 건데, 한 시간 이상 라이더 매치만 안 되면 이건 문제가 있지 않나요? 심지어 언제 될지도 모릅니다. 배달할 수 있는 라이더가 근처에 없었던 거면 알려줄 수는 없나요? 예상 시간이 계속 늘어나는데 이렇게 오래 걸릴 거면 애초에 주문을 안 하죠... 이런 건 어디에 물어봐야 합니까?"
2025년 10월 27일,5,요즘따라 배달이 안됐는데도 배달완료 알림이 너무 빨리 되는거 같네요. 몸 아파서 오늘 본죽을 시켰는데 한시간 반이 지나도록 배달이 오지 않았어요. 배달은 오지도 않았지만 배달 완료 알림이 떳네요. 한참 뒤에 결국 상담 챗봇과 연결되어 환불받긴 했어요. 더욱 화나는 점은 배달완료라고 보낸 사진이 그냥 검정색 화면이었어요. 심지어 배달완료 알림조차 기존 도착시간에서 45분이나 지난 후였어요. 소비자 입장으로써 몸 아픈날 정신도 같이 피폐해지는 기분이 좋지 않은 날이네요.
2025년 11월 2일,5,한집배달과 알뜰배달의 차이를 모르겠어요. 문의하려고해도 채팅문의도 안되게 막아놓고 짜증나서 이제 배민클럽해지합니다. 진짜 운영 이딴식으로하지마세요. 왠만하면 리뷰안남기는데 진짜 몇번연속으로 배민에 당하고 빡쳐서 해지합니다. 망해야정신차릴듯.
2025년 10월 29일,5,앱 자체의 고객상담 부분이 너무 불편합니다. 원하는 상담내용을 직접 적지 못하고 선택지에서 골라야하는데 없으면 상담연결도 힘드네요. 그리고 음식 상해서 부분환불 받았더니 회수는 배차 때문에 자체회수 해달라고 하더군요. 점심 먹지도 못하고 음식물 쓰레기만 치웠습니다. 그리고 전화와서 사장님이 정말 죄송하다는 말씀 전해달라고 했다더니 제가 남긴 리뷰는 또 차단하네요. 이럴꺼면 리뷰 시스템은 왜 있는지 모르겠어요. 요즘 배민 망해간다더니 배달도 1시간 넘게 걸리고 고객상담도 별로고 쿠팡잇츠나 해야겠습니다.
2025년 10월 11일,5,평소에 잘써서 리뷰 안 남겼는데 오류로 사람 1시간 기다리게 하는게 맞는건가요? 중간에서 수수료를 그렇게 처.뜯으면서 오류 하나도 잡지 못하고 뭐 어쩌자는건지 싶네요. 심지어 배민 멤버쉽 가입하고 처음 시킨거였는데 어쩌자는건지;; 똑바로 좀 하세요
2025년 9월 27일,5,업데이트하면서 기능들 보기가 많이 불편해졌고 어찌 된건지 서비스 상태가 엉망인 매장들이 많네요. 그런다고 건의할수 있는곳도 없고 개선할 부분이 한두개가 아니네요. 고객 건의함 같은 기능이랑 개인적으로는 지정된 가게 차단하거나 숨기는 그런 기능 하나 넣어줬으면 좋겠어요
2025년 9월 23일,5,화면을 불러오지 못했어요가 계속 나와서 주문이 불가능합니다 연결상태가 일시적으로 불안하다고 뜨고 재설치 캐시삭제 데이터재설정 다 해봐도 안되요 웃긴건 다른 사람 폰으로 제 아이디로그인해서 하면 됩니다 해결 좀 부탁드려요 저 굶어죽으면 안돼요
2025년 10월 20일,5,"만날 말로만 마음 무겁다고 하면서 결국 끝까지 개선 시도조차 안하는 걸 보고 포기합니다. 리뷰만 573개에다가 평균 4.9점이었는데 이번달 배민클럽 기간만 지나면 바로 해지하고 탈퇴할 예정. 마지막으로 아래의 이유들 때문에 탈퇴하는 것임을 말할테니 개선 좀 하기를 진심으로 바람 (참고로 서울 지역 배달 1위 뺏긴거는 결국 자업자득이라고 생각함. 이제 이탈은 점점 더 심해질거임) 1. 본인들 라이더 배차 문제이면서 알림 없이 은근슬쩍 도착예정 시간 수정하는 거 고치기 2. 조리 시작과 배달 시작 사이에 반드시 조리 완료를 추가할 것, 본인들 문제를 가게 잘못인 것마냥 표기하는 거 정말 역겨움 3. 명백한 다중배달이 적발되어서 자료까지 있는데 당사에서는 절대 불가능하다는 기만질과 거짓답변 그만하기 4. 고객이랑 기싸움만 해대는 상담원들은 재교육 필히 하기"
2025년 10월 9일,5,음식이 너무 맛있고 시각적으로 보는 앱 구성 자체가 깔끔해서 쉽게 볼 수 있고 리뷰나 별점으로 식당의 총점을 알 수 있어 좋습니다. 그리고 시간이 살짝 정확하지 않아요. 예상 시간보다 10분 넘게 빨리 도착하거나 늦게 도착할 때가 있어요. 그래도 그거는 비나 눈 때문에 그럴 수도 있으니까 이해는 합니다. 배달의 민족의 평점이 이렇게 낮다는 게 슬프네요. 하루빨리 좋은 업데이트로 대한민국 최고 배달 앱이 되었으면 하는 바램이 듭니다.
2025년 10월 9일,5,라이더가 한 시간 넘게 배정되지 않았습니다. 계속 시간은 기약없이 미뤄지고 결국 기다리다 지쳐 주문을 취소했습니다. 배달앱에서 오랜 시간동안 매칭될 라이더가 없으면 애초에 주문을 막거나 앱을 막아야 하는 거 아닙니까? 고객 시간을 이렇게 낭비해놓고 책임도 지지 않는 건 많이 실망스럽습니다. 적어도 라이더가 안잡히면 사전 고지를 해주는 등의 조치가 필요하다 생각합니다.
2025년 10월 24일,5,"실망스럽네요. 이전에는 사용하기 쉬웠고 업데이트할 수록 보기 불편해요. 취소는 당하는 편이지 1년에 취소 한번 할까 말깐데 문의하면 한시간이고 뭐고 다 지나서, 배달 시작한 후에 대응하니 취소하기도 뭐해요. 일부러 이러나"
2025년 10월 1일,5,"배달 문제로 문의하려는데 조금이라도 복잡한 문의는 하지도 못하게 죄다 챗봇으로만 받고 있고 통화걸면 5분을 기다려도 연결 안된다고 끊어버리고... 피크타임엔 상담사 인원을 더 고용하기라도 해야지 그냥 상담 창구 메뉴에 상담 어렵다고만 띨롱 띄워두고 뭐하는건지 모르겠네요 이렇게 상담원분들도 충분히 배치 안해두고, 옆건물에 잘못간 배달 재배송 요청했다가 배달다시 오기전에 옆건물에서 다시 받았는데, 라이더님께 알려드릴 창구가 전화요청말고 하나도 없는게 말이 됩니까? 괜히 헛걸음만 하게 하시고요;; 운전하는분들이 전화를 항상 할수있는것도아니고;"
2025년 10월 7일,5,유료멤버십을 이용하는데도 배민에서 라이더 배차를 이상하게 해서 이틀 연속 주문 1시간10분 이상이 경과할때까지 음식 픽업조차 안 돼서 취소했습니다. 모르긴 몰라도 또 욕심내서 배달료 최대한 덜 주려고 기를 쓰고. 악을 쓰고 노력을 하신 결과겠죠. 바로 멤버십 해지했습니다. 겸손과 감사가 없는 기업의 끝은 다 똑같습니다
2025년 10월 26일,5,알뜰배달 시키고 조리완료 후 라이더가 픽업을 안해서 음식이 늦게온 게 벌써 3번째입니다. 당연히 음식은 식고 불고 맛없어지고;; 그러면 주변에 라이더가 없다고 안내사항이라도 써놓던지 주문 동시에 라이더도 연결을 해주던지 개선을 좀 해야 되는 거 아닙니까? 돈 받고 서비스 하는 건데 이럴때마다 너무 별로라는 생각이 드네요.
2025년 10월 24일,5,치킨 배달 시키고 2시간만에 받았다. 그것도 1시간 전에 조리 완성된 걸 갖다줘서 다 식어빠졌고 리뷰 썼더니 게시 중단까지 시키고 이유 설명도 없다. 이유 설명들으려고 고객센터 쳇 남겨둬도 1시간 넘게 답도 없네. 얼마나 일을 잘하면 고객 불만이 넘쳐나서 대응하는데 시간이 걸리는 건지 아니면 그냥 시간만 끄는건지.. 제대로된 리뷰 가릴거면 리뷰를 못 쓰게 하던지ㅉㅉ 결국 대답은 근거도 없이 업주가 게시 중단 요청하면 1달간 중단해준다...라네ㅎ 짜고 치는 고스톱?
2025년 10월 29일,5,"음식조리완료후 32분뒤배달시작함. 거의 50분다되가는 식은음식을먹으라는건지. 식은음식 받은적있어서 상담사연결했는데 7분만에됨. 음식취소함. 다른 좋은배달어플들도 많으니 생각해보세요. 문의고객을 블랙컨슈머라고 생각하기전에 한집배달인데 두집배달가는 기사문제, 라이더부족하면 잠깐 음식못시키게 막아두던지 고지라도하세요. 식은음식 받고싶지않아요."
2025년 11월 30일,5,"잘 배달시켜 먹던 가게들이 며칠 전부터 배달 불가 지역이라고 뜨네요. 가게들마다 문의해보니 배민에서 거리 설정을 했다고 하는데, 사장님들도 불편해하시던데 거리 설정의 기준이 뭔가요? 배달비를 항상 더 내고도 먹곤했는데 폭이 많이 좁아져서 아쉽습니다. 또 자동차 전용 도로 때문에 가까운 거리인 곳은 왜 배제가 안 되나요? 배달이 되던 곳은 안 뜨고 옆 동네지만 자동차 전용 도로를 타야 하는 곳은 뜨고, 원래대로 거리 설정해주시면 안 되나요?"
2025년 10월 13일,5,"수저포크X를 기본 설정으로 두어서 환경친화 이미지를 챙기려 하더군요. 근데 그 불편함을 왜 사용자들이 감수해야 되는거죠? 이미지는 이미지대로 챙겨먹고, 불편함은 사용자에게 전가하기 ㅋㅋ 이거 완전 날로 먹네? 배민 대표 면상 기억해뒀습니다. 저랑 마주치기 전에 기본설정 선택할 수 있게끔 바꾸세요. 마주치면 줘패벌라니깐. 가끔씩 까먹으면 개빡치니까 바꾸세요. 수저포크 자력으로 못쓰게 손모가지 이쁘게 만들어드림."
2025년 10월 6일,5,한그릇 메뉴에서 '지금은 주문할 수 없는 메뉴에요 다른 메뉴를 주문해보세요' 뜨는 이유는 뭐예요? 매장 하나만 그런게 아니라 여러 매장이 반복적으로 떴다가 사라졌다가 하는데
2025년 9월 13일,5,"한집배달로 43분~53분 정도 걸린다고 되어있어 주문했는데...이후 50분이 넘도로 배달 배차가 안됐네요. 이렇게 처음 고지 시간이 다 지나도록 배차가 안되면 가게에 의무적으로 고객한테 알리고 주문취소 등의 선택지를 주도록 해주셨음 좋겠습니다. 기상악화 없는 맑은 날에 뭔일인지 모르겠네요. 덕분어 주말에 달달하게 힐링하려다 킬링만 했어요. 거기다 보상쿠폰 보니까 오히려 화가 나요. 그것도 이 이천원 할인받자고 2주, 아니 13일 내 만오천원 이상 배달시켜먹으라는게 굉장히 불합리하게 느껴집니다. 심지어 마지막에 배차 후 고지되는 예상도착 시간보다도 실제 배달 완료 도착이 늦은 상황인데...쿠폰명칭이 보상인데 피해본 사람이 아닌 보상을 해야하는쪽 입장에서만 생각해서 만든 것 같습니다. (+) 다른 리뷰 읽어보니 내용복붙이 많네요. 이거 쓰는 의미가 있나.."
2025년 10월 10일,5,"거지같은 고객센터. 배달누락으로 취소요청하면 멋대로 한참 걸려 재배달하고, 심지어 멋대로 더 싼 다른 물건을 보내놓고 환불 안해줌. 고객센터는 아무런 도움도 보상도 안주고 말도 안통하고(외국인?) 사과는커녕 오히려 놀리듯이 더 도울 거 있냐고만 해서 가게에 직접 전화하는데 가게는 더 양아치라 아무것도 안하고 오히려 협박. 리뷰는 한 달 가려짐. 도대체 왜? 모두 녹취하여 소보원, 공정위 제소중."
2025년 11월 16일,5,"매달 15번씩 주문하던 사람인데 다시는 사용 안 할 예정. 진짜 이해 안 되는 상황이 너무 많아서; 배달 1시간 반 걸리길래 전화했더니 기사가 제 주문도 제대로 확인 안 하고 퇴근해서 결국 2시간 넘는 시간만에 배달 받음, 당연히 음식 다 식어서 환불 요청, 환불 후 회수하러 온 기사가 벨 누름 새벽인데 ㅋㅋ 기존 주문 요청사항에 벨 누르지 말아달라고 한 거면 기사한테도 전달해놔야 하는 거 아닌가요? 일 좀 똑바로 하세요"
